,ride_id,seat_number,travel_from,max_capacity,travel_time_in_seconds,car_type_Bus,car_type_shuttle,payment_method_Cash,payment_method_Mpesa,new_time_frame
601,6301,0,306,0,350,0,1,0,1,100
602,6302,0,306,1,427,1,0,0,1,100
603,6303,0,306,0,656,0,1,0,1,100
604,6303,0,306,0,656,0,1,0,1,100
605,6302,0,306,1,427,1,0,0,1,100
606,6303,0,306,0,656,0,1,0,1,100
607,6303,0,306,0,656,0,1,0,1,100
608,6302,0,306,1,427,1,0,0,1,100
609,6303,0,306,0,656,0,1,0,1,100
610,6305,0,306,0,657,0,1,0,1,100
611,6302,0,306,1,427,1,0,0,1,100
612,6306,0,306,0,655,0,1,0,1,100
613,6306,0,306,0,655,0,1,0,1,100
614,6302,0,306,1,427,1,0,0,1,100
615,6302,0,306,1,427,1,0,0,1,100
616,6302,0,306,1,427,1,0,0,1,100
617,6306,0,306,0,655,0,1,0,1,100
618,6306,0,306,0,655,0,1,0,1,100
619,6306,0,306,0,655,0,1,0,1,100
620,6306,0,306,0,655,0,1,0,1,100
621,6302,0,306,1,427,1,0,0,1,100
622,6302,0,306,1,427,1,0,0,1,100
623,6306,0,306,0,655,0,1,0,1,100
624,6302,0,306,1,427,1,0,0,1,100
625,6306,0,306,0,655,0,1,0,1,100
626,6306,0,306,0,655,0,1,0,1,100
627,6302,0,306,1,427,1,0,0,1,100
628,6315,0,306,0,654,0,1,0,1,100
629,6315,0,306,0,654,0,1,0,1,100
630,6315,0,306,0,654,0,1,0,1,100
631,6315,0,306,0,654,0,1,0,1,100
632,6315,0,306,0,654,0,1,0,1,100
633,6315,0,306,0,654,0,1,0,1,100
634,6315,0,306,0,654,0,1,0,1,100
635,6315,0,306,0,654,0,1,0,1,100
636,6315,0,306,0,654,0,1,0,1,100
637,6315,0,306,0,654,0,1,0,1,100
638,6316,0,306,0,653,0,1,0,1,100
639,6316,0,306,0,653,0,1,0,1,100
640,6316,0,306,0,653,0,1,0,1,100
641,6302,0,306,1,427,1,0,0,1,100
642,6316,0,306,0,653,0,1,0,1,100
643,6316,0,306,0,653,0,1,0,1,100
644,6316,0,306,0,653,0,1,0,1,100
645,6316,0,306,0,653,0,1,0,1,100
646,6302,0,306,1,427,1,0,0,1,100
647,6316,0,306,0,653,0,1,0,1,100
648,6317,0,306,0,652,0,1,0,1,100
649,6317,0,306,0,652,0,1,0,1,100
650,6317,0,306,0,652,0,1,0,1,100
651,6317,0,306,0,652,0,1,0,1,100
652,6302,0,306,1,427,1,0,0,1,100
653,6317,0,306,0,652,0,1,0,1,100
654,6317,0,306,0,652,0,1,0,1,100
655,6317,0,306,0,652,0,1,0,1,100
656,6319,0,306,0,651,0,1,0,1,100
657,6317,0,306,0,652,0,1,0,1,100
658,6319,0,306,0,651,0,1,0,1,100
659,6319,0,306,0,651,0,1,0,1,100
660,6302,0,306,1,427,1,0,0,1,100
661,6302,0,306,1,427,1,0,0,1,100
662,6302,0,306,1,427,1,0,0,1,100
663,6302,0,306,1,427,1,0,0,1,100
664,6319,0,306,0,651,0,1,0,1,100
665,6314,0,331,1,428,1,0,0,1,334
666,6302,0,306,1,427,1,0,0,1,100
667,6321,0,294,0,390,0,1,0,1,334
668,6314,0,331,1,428,1,0,0,1,334
669,6319,0,306,0,651,0,1,0,1,100
670,6319,0,306,0,651,0,1,0,1,100
671,6324,0,306,0,650,0,1,0,1,100
672,6319,0,306,0,651,0,1,0,1,100
673,6319,0,306,0,651,0,1,0,1,100
674,6319,0,306,0,651,0,1,0,1,100
675,6325,0,306,1,426,1,0,0,1,100
676,6325,0,306,1,426,1,0,0,1,100
677,6324,0,306,0,650,0,1,0,1,100
678,6324,0,306,0,650,0,1,0,1,100
679,6324,0,306,0,650,0,1,0,1,100
680,6302,0,306,1,427,1,0,0,1,100
681,6324,0,306,0,650,0,1,0,1,100
682,6324,0,306,0,650,0,1,0,1,100
683,6310,0,371,1,435,1,0,0,1,334
684,6311,0,371,1,432,1,0,0,1,334
685,6310,0,371,1,435,1,0,0,1,334
686,6324,0,306,0,650,0,1,0,1,100
687,6327,0,306,0,640,0,1,0,1,100
688,6327,0,306,0,640,0,1,0,1,100
689,6327,0,306,0,640,0,1,0,1,100
690,6327,0,306,0,640,0,1,0,1,100
691,6327,0,306,0,640,0,1,0,1,100
692,6327,0,306,0,640,0,1,0,1,100
693,6330,0,306,0,630,0,1,0,1,100
694,6327,0,306,0,640,0,1,0,1,100
695,6330,0,306,0,630,0,1,0,1,100
696,6330,0,306,0,630,0,1,0,1,100
697,6302,0,306,1,427,1,0,0,1,100
698,6330,0,306,0,630,0,1,0,1,100
699,6330,0,306,0,630,0,1,0,1,100
700,6330,0,306,0,630,0,1,0,1,100
701,6330,0,306,0,630,0,1,0,1,100
702,6335,0,306,0,620,0,1,0,1,100
703,6330,0,306,0,630,0,1,0,1,100
704,6335,0,306,0,620,0,1,0,1,100
705,6302,0,306,1,427,1,0,0,1,100
706,6302,0,306,1,427,1,0,0,1,100
707,6335,0,306,0,620,0,1,0,1,100
708,6335,0,306,0,620,0,1,0,1,100
709,6335,0,306,0,620,0,1,0,1,100
710,6335,0,306,0,620,0,1,0,1,100
711,6335,0,306,0,620,0,1,0,1,100
712,6335,0,306,0,620,0,1,0,1,100
713,6302,0,306,1,427,1,0,0,1,100
714,6335,0,306,0,620,0,1,0,1,100
715,6338,0,306,0,610,0,1,0,1,100
716,6338,0,306,0,610,0,1,0,1,100
717,6338,0,306,0,610,0,1,0,1,100
718,6335,0,306,0,620,0,1,0,1,100
719,6340,0,306,0,560,0,1,0,1,100
720,6342,0,306,0,570,0,1,0,1,100
721,6340,0,306,0,560,0,1,0,1,100
722,6342,0,306,0,570,0,1,0,1,100
723,6342,0,306,0,570,0,1,0,1,100
724,6342,0,306,0,570,0,1,0,1,100
725,6342,0,306,0,570,0,1,0,1,100
726,6340,0,306,0,560,0,1,0,1,100
727,6340,0,306,0,560,0,1,0,1,100
728,6340,0,306,0,560,0,1,0,1,100
729,6340,0,306,0,560,0,1,0,1,100
730,6340,0,306,0,560,0,1,0,1,100
731,6340,0,306,0,560,0,1,0,1,100
732,6340,0,306,0,560,0,1,0,1,100
733,6343,0,306,0,550,0,1,0,1,100
734,6343,0,306,0,550,0,1,0,1,100
735,6343,0,306,0,550,0,1,0,1,100
736,6343,0,306,0,550,0,1,0,1,100
737,6343,0,306,0,550,0,1,0,1,100
738,6343,0,306,0,550,0,1,0,1,100
739,6340,0,306,0,560,0,1,0,1,100
740,6346,0,306,0,540,0,1,0,1,100
741,6346,0,306,0,540,0,1,0,1,100
742,6346,0,306,0,540,0,1,0,1,100
743,6345,0,331,1,420,1,0,0,1,304
744,6346,0,306,0,540,0,1,0,1,100
745,6347,0,331,1,425,1,0,0,1,304
746,6348,0,306,0,530,0,1,0,1,100
747,6349,0,306,0,520,0,1,0,1,100
748,6348,0,306,0,530,0,1,0,1,100
749,6348,0,306,0,530,0,1,0,1,100
750,6348,0,306,0,530,0,1,0,1,100
751,6347,0,331,1,425,1,0,0,1,304
752,6349,0,306,0,520,0,1,0,1,100
753,6349,0,306,0,520,0,1,0,1,100
754,6348,0,306,0,530,0,1,0,1,100
755,6349,0,306,0,520,0,1,0,1,100
756,6350,0,306,0,510,0,1,0,1,100
757,6349,0,306,0,520,0,1,0,1,100
758,6349,0,306,0,520,0,1,0,1,100
759,6349,0,306,0,520,0,1,0,1,100
760,6350,0,306,0,510,0,1,0,1,100
761,6350,0,306,0,510,0,1,0,1,100
762,6350,0,306,0,510,0,1,0,1,100
763,6350,0,306,0,510,0,1,0,1,100
764,6349,0,306,0,520,0,1,0,1,100
765,6349,0,306,0,520,0,1,0,1,100
766,6350,0,306,0,510,0,1,0,1,100
767,6339,0,331,1,429,1,0,0,1,304
768,6350,0,306,0,510,0,1,0,1,100
769,6350,0,306,0,510,0,1,0,1,100
770,6351,0,306,0,500,0,1,0,1,100
771,6350,0,306,0,510,0,1,0,1,100
772,6352,0,306,0,490,0,1,0,1,100
773,6351,0,306,0,500,0,1,0,1,100
774,6351,0,306,0,500,0,1,0,1,100
775,6351,0,306,0,500,0,1,0,1,100
776,6351,0,306,0,500,0,1,0,1,100
777,6352,0,306,0,490,0,1,0,1,100
778,6352,0,306,0,490,0,1,0,1,100
779,6352,0,306,0,490,0,1,0,1,100
780,6352,0,306,0,490,0,1,0,1,100
781,6352,0,306,0,490,0,1,0,1,100
782,6352,0,306,0,490,0,1,0,1,100
783,6351,0,306,0,500,0,1,0,1,100
784,6352,0,306,0,490,0,1,0,1,100
785,6352,0,306,0,490,0,1,0,1,100
786,6352,0,306,0,490,0,1,0,1,100
787,6354,0,306,0,480,0,1,0,1,100
788,6354,0,306,0,480,0,1,0,1,100
789,6325,0,306,1,426,1,0,0,1,100
790,6325,0,306,1,426,1,0,0,1,100
791,6354,0,306,0,480,0,1,0,1,100
792,6354,0,306,0,480,0,1,0,1,100
793,6354,0,306,0,480,0,1,0,1,100
794,6354,0,306,0,480,0,1,0,1,100
795,6354,0,306,0,480,0,1,0,1,100
796,6354,0,306,0,480,0,1,0,1,100
797,6355,0,306,0,470,0,1,0,1,100
798,6354,0,306,0,480,0,1,0,1,100
799,6355,0,306,0,470,0,1,0,1,100
800,6355,0,306,0,470,0,1,0,1,100
801,6355,0,306,0,470,0,1,0,1,100
802,6355,0,306,0,470,0,1,0,1,100
803,6356,0,331,1,428,1,0,0,1,304
804,6355,0,306,0,470,0,1,0,1,100
805,6354,0,306,0,480,0,1,0,1,100
806,6355,0,306,0,470,0,1,0,1,100
807,6357,0,306,0,460,0,1,0,1,100
808,6357,0,306,0,460,0,1,0,1,100
809,6357,0,306,0,460,0,1,0,1,100
810,6358,0,306,1,422,1,0,0,1,100
811,6358,0,306,1,422,1,0,0,1,100
812,6358,0,306,1,422,1,0,0,1,100
813,6358,0,306,1,422,1,0,0,1,100
814,6356,0,331,1,428,1,0,0,1,304
815,6356,0,331,1,428,1,0,0,1,304
816,6358,0,306,1,422,1,0,0,1,100
817,6347,0,331,1,425,1,0,0,1,304
818,6358,0,306,1,422,1,0,0,1,100
819,6355,0,306,0,470,0,1,0,1,100
820,6337,0,371,1,432,1,0,0,1,304
821,6347,0,331,1,425,1,0,0,1,304
822,6358,0,306,1,422,1,0,0,1,100
823,6358,0,306,1,422,1,0,0,1,100
824,6347,0,331,1,425,1,0,0,1,304
825,6358,0,306,1,422,1,0,0,1,100
826,6358,0,306,1,422,1,0,0,1,100
827,6358,0,306,1,422,1,0,0,1,100
828,6357,0,306,0,460,0,1,0,1,100
829,6355,0,306,0,470,0,1,0,1,100
830,6357,0,306,0,460,0,1,0,1,100
831,6355,0,306,0,470,0,1,0,1,100
832,6357,0,306,0,460,0,1,0,1,100
833,6360,0,306,1,423,1,0,0,1,100
834,6361,0,306,0,450,0,1,0,1,100
835,6361,0,306,0,450,0,1,0,1,100
836,6361,0,306,0,450,0,1,0,1,100
837,6360,0,306,1,423,1,0,0,1,100
838,6360,0,306,1,423,1,0,0,1,100
839,6360,0,306,1,423,1,0,0,1,100
840,6360,0,306,1,423,1,0,0,1,100
841,6360,0,306,1,423,1,0,0,1,100
842,6361,0,306,0,450,0,1,0,1,100
843,6360,0,306,1,423,1,0,0,1,100
844,6361,0,306,0,450,0,1,0,1,100
845,6364,0,306,0,440,0,1,0,1,100
846,6360,0,306,1,423,1,0,0,1,100
847,6360,0,306,1,423,1,0,0,1,100
848,6361,0,306,0,450,0,1,0,1,100
849,6364,0,306,0,440,0,1,0,1,100
850,6344,0,331,1,434,1,0,0,1,304
851,6364,0,306,0,440,0,1,0,1,100
852,6364,0,306,0,440,0,1,0,1,100
853,6364,0,306,0,440,0,1,0,1,100
854,6364,0,306,0,440,0,1,0,1,100
855,6360,0,306,1,423,1,0,0,1,100
856,6364,0,306,0,440,0,1,0,1,100
857,6360,0,306,1,423,1,0,0,1,100
858,6361,0,306,0,450,0,1,0,1,100
859,6364,0,306,0,440,0,1,0,1,100
860,6364,0,306,0,440,0,1,0,1,100
861,6364,0,306,0,440,0,1,0,1,100
862,6366,0,306,1,435,1,0,0,1,100
863,6367,0,306,0,418,0,1,0,1,100
864,6367,0,306,0,418,0,1,0,1,100
865,6367,0,306,0,418,0,1,0,1,100
866,6367,0,306,0,418,0,1,0,1,100
867,6367,0,306,0,418,0,1,0,1,100
868,6367,0,306,0,418,0,1,0,1,100
869,6367,0,306,0,418,0,1,0,1,100
870,6366,0,306,1,435,1,0,0,1,100
871,6367,0,306,0,418,0,1,0,1,100
872,6325,0,306,1,426,1,0,0,1,100
873,6368,0,306,0,420,0,1,0,1,100
874,6367,0,306,0,418,0,1,0,1,100
875,6368,0,306,0,420,0,1,0,1,100
876,6367,0,306,0,418,0,1,0,1,100
877,6368,0,306,0,420,0,1,0,1,100
878,6368,0,306,0,420,0,1,0,1,100
879,6368,0,306,0,420,0,1,0,1,100
880,6368,0,306,0,420,0,1,0,1,100
881,6366,0,306,1,435,1,0,0,1,100
882,6366,0,306,1,435,1,0,0,1,100
883,6366,0,306,1,435,1,0,0,1,100
884,6368,0,306,0,420,0,1,0,1,100
885,6370,0,280,0,410,0,1,0,1,304
886,6370,0,280,0,410,0,1,0,1,304
887,6370,0,280,0,410,0,1,0,1,304
888,6370,0,280,0,410,0,1,0,1,304
889,6370,0,280,0,410,0,1,0,1,304
890,6370,0,280,0,410,0,1,0,1,304
891,6368,0,306,0,420,0,1,0,1,100
892,6370,0,280,0,410,0,1,0,1,304
893,6368,0,306,0,420,0,1,0,1,100
894,6370,0,280,0,410,0,1,0,1,304
895,6371,0,306,0,410,0,1,0,1,100
896,6370,0,280,0,410,0,1,0,1,304
897,6370,0,280,0,410,0,1,0,1,304
898,6368,0,306,0,420,0,1,0,1,100
899,6368,0,306,0,420,0,1,0,1,100
900,6366,0,306,1,435,1,0,0,1,100
901,6371,0,306,0,410,0,1,0,1,100
902,6366,0,306,1,435,1,0,0,1,100
903,6371,0,306,0,410,0,1,0,1,100
904,6366,0,306,1,435,1,0,0,1,100
905,6366,0,306,1,435,1,0,0,1,100
906,6371,0,306,0,410,0,1,0,1,100
907,6366,0,306,1,435,1,0,0,1,100
908,6371,0,306,0,410,0,1,0,1,100
909,6366,0,306,1,435,1,0,0,1,100
910,6371,0,306,0,410,0,1,0,1,100
911,6372,0,306,1,425,1,0,0,1,100
912,6372,0,306,1,425,1,0,0,1,100
913,6371,0,306,0,410,0,1,0,1,100
914,6371,0,306,0,410,0,1,0,1,100
915,6371,0,306,0,410,0,1,0,1,100
916,6373,0,306,0,400,0,1,0,1,100
917,6373,0,306,0,400,0,1,0,1,100
918,6373,0,306,0,400,0,1,0,1,100
919,6373,0,306,0,400,0,1,0,1,100
920,6375,0,306,0,340,0,1,0,1,100
921,6325,0,306,1,426,1,0,0,1,100
922,6378,0,280,0,400,0,1,0,1,304
923,6378,0,280,0,400,0,1,0,1,304
924,6378,0,280,0,400,0,1,0,1,304
925,6378,0,280,0,400,0,1,0,1,304
926,6378,0,280,0,400,0,1,0,1,304
927,6378,0,280,0,400,0,1,0,1,304
928,6378,0,280,0,400,0,1,0,1,304
929,6327,0,306,0,640,0,1,0,1,100
930,6378,0,280,0,400,0,1,0,1,304
931,6378,0,280,0,400,0,1,0,1,304
932,6378,0,280,0,400,0,1,0,1,304
933,6378,0,280,0,400,0,1,0,1,304
934,6381,0,280,0,390,0,1,0,1,304
935,6381,0,280,0,390,0,1,0,1,304
936,6381,0,280,0,390,0,1,0,1,304
937,6381,0,280,0,390,0,1,0,1,304
938,6381,0,280,0,390,0,1,0,1,304
939,6381,0,280,0,390,0,1,0,1,304
940,6381,0,280,0,390,0,1,0,1,304
941,6381,0,280,0,390,0,1,0,1,304
942,6381,0,280,0,390,0,1,0,1,304
943,6381,0,280,0,390,0,1,0,1,304
944,6384,0,306,1,426,1,0,0,1,100
945,6385,0,306,0,480,0,1,0,1,100
946,6386,0,306,0,580,0,1,0,1,100
947,6387,0,306,0,540,0,1,0,1,100
948,6388,0,280,0,380,0,1,0,1,304
949,6389,0,306,1,427,1,0,0,1,100
950,6388,0,280,0,380,0,1,0,1,304
951,6389,0,306,1,427,1,0,0,1,100
952,6388,0,280,0,380,0,1,0,1,304
953,6387,0,306,0,540,0,1,0,1,100
954,6388,0,280,0,380,0,1,0,1,304
955,6387,0,306,0,540,0,1,0,1,100
956,6388,0,280,0,380,0,1,0,1,304
957,6388,0,280,0,380,0,1,0,1,304
958,6388,0,280,0,380,0,1,0,1,304
959,6388,0,280,0,380,0,1,0,1,304
960,6388,0,280,0,380,0,1,0,1,304
961,6387,0,306,0,540,0,1,0,1,100
962,6387,0,306,0,540,0,1,0,1,100
963,6389,0,306,1,427,1,0,0,1,100
964,6390,0,280,0,370,0,1,0,1,304
965,6390,0,280,0,370,0,1,0,1,304
966,6390,0,280,0,370,0,1,0,1,304
967,6390,0,280,0,370,0,1,0,1,304
968,6390,0,280,0,370,0,1,0,1,304
969,6390,0,280,0,370,0,1,0,1,304
970,6390,0,280,0,370,0,1,0,1,304
971,6387,0,306,0,540,0,1,0,1,100
972,6390,0,280,0,370,0,1,0,1,304
973,6390,0,280,0,370,0,1,0,1,304
974,6390,0,280,0,370,0,1,0,1,304
975,6390,0,280,0,370,0,1,0,1,304
976,6387,0,306,0,540,0,1,0,1,100
977,6391,0,306,0,530,0,1,0,1,100
978,6392,0,280,0,360,0,1,0,1,304
979,6392,0,280,0,360,0,1,0,1,304
980,6392,0,280,0,360,0,1,0,1,304
981,6392,0,280,0,360,0,1,0,1,304
982,6389,0,306,1,427,1,0,0,1,100
983,6392,0,280,0,360,0,1,0,1,304
984,6392,0,280,0,360,0,1,0,1,304
985,6392,0,280,0,360,0,1,0,1,304
986,6392,0,280,0,360,0,1,0,1,304
987,6392,0,280,0,360,0,1,0,1,304
988,6392,0,280,0,360,0,1,0,1,304
989,6392,0,280,0,360,0,1,0,1,304
990,6391,0,306,0,530,0,1,0,1,100
991,6391,0,306,0,530,0,1,0,1,100
992,6391,0,306,0,530,0,1,0,1,100
993,6391,0,306,0,530,0,1,0,1,100
994,6391,0,306,0,530,0,1,0,1,100
995,6391,0,306,0,530,0,1,0,1,100
996,6393,0,306,0,500,0,1,0,1,100
997,6389,0,306,1,427,1,0,0,1,100
998,6394,0,306,0,520,0,1,0,1,100
999,6394,0,306,0,520,0,1,0,1,100
1000,6394,0,306,0,520,0,1,0,1,100
1001,6395,0,280,0,350,0,1,0,1,304
1002,6395,0,280,0,350,0,1,0,1,304
1003,6395,0,280,0,350,0,1,0,1,304
1004,6395,0,280,0,350,0,1,0,1,304
1005,6395,0,280,0,350,0,1,0,1,304
1006,6395,0,280,0,350,0,1,0,1,304
1007,6395,0,280,0,350,0,1,0,1,304
1008,6395,0,280,0,350,0,1,0,1,304
1009,6395,0,280,0,350,0,1,0,1,304
1010,6395,0,280,0,350,0,1,0,1,304
1011,6395,0,280,0,350,0,1,0,1,304
1012,6394,0,306,0,520,0,1,0,1,100
1013,6391,0,306,0,530,0,1,0,1,100
1014,6396,0,280,0,340,0,1,0,1,304
1015,6396,0,280,0,340,0,1,0,1,304
1016,6396,0,280,0,340,0,1,0,1,304
1017,6396,0,280,0,340,0,1,0,1,304
1018,6391,0,306,0,530,0,1,0,1,100
1019,6396,0,280,0,340,0,1,0,1,304
1020,6396,0,280,0,340,0,1,0,1,304
1021,6396,0,280,0,340,0,1,0,1,304
1022,6394,0,306,0,520,0,1,0,1,100
1023,6396,0,280,0,340,0,1,0,1,304
1024,6396,0,280,0,340,0,1,0,1,304
1025,6396,0,280,0,340,0,1,0,1,304
1026,6396,0,280,0,340,0,1,0,1,304
1027,6394,0,306,0,520,0,1,0,1,100
1028,6389,0,306,1,427,1,0,0,1,100
1029,6394,0,306,0,520,0,1,0,1,100
1030,6394,0,306,0,520,0,1,0,1,100
1031,6394,0,306,0,520,0,1,0,1,100
1032,6394,0,306,0,520,0,1,0,1,100
1033,6394,0,306,0,520,0,1,0,1,100
1034,6397,0,306,0,510,0,1,0,1,100
1035,6397,0,306,0,510,0,1,0,1,100
1036,6397,0,306,0,510,0,1,0,1,100
1037,6397,0,306,0,510,0,1,0,1,100
1038,6397,0,306,0,510,0,1,0,1,100
1039,6397,0,306,0,510,0,1,0,1,100
1040,6398,0,280,0,330,0,1,0,1,304
1041,6397,0,306,0,510,0,1,0,1,100
1042,6397,0,306,0,510,0,1,0,1,100
1043,6397,0,306,0,510,0,1,0,1,100
1044,6397,0,306,0,510,0,1,0,1,100
1045,6393,0,306,0,500,0,1,0,1,100
1046,6399,0,306,0,350,0,1,0,1,100
1047,6400,0,306,0,490,0,1,0,1,100
1048,6385,0,306,0,480,0,1,0,1,100
1049,6385,0,306,0,480,0,1,0,1,100
1050,6385,0,306,0,480,0,1,0,1,100
1051,6385,0,306,0,480,0,1,0,1,100
1052,6385,0,306,0,480,0,1,0,1,100
1053,6385,0,306,0,480,0,1,0,1,100
1054,6401,0,306,0,470,0,1,0,1,100
1055,6385,0,306,0,480,0,1,0,1,100
1056,6401,0,306,0,470,0,1,0,1,100
1057,6398,0,280,0,330,0,1,0,1,304
1058,6398,0,280,0,330,0,1,0,1,304
1059,6398,0,280,0,330,0,1,0,1,304
1060,6398,0,280,0,330,0,1,0,1,304
1061,6398,0,280,0,330,0,1,0,1,304
1062,6398,0,280,0,330,0,1,0,1,304
1063,6398,0,280,0,330,0,1,0,1,304
1064,6398,0,280,0,330,0,1,0,1,304
1065,6398,0,280,0,330,0,1,0,1,304
1066,6401,0,306,0,470,0,1,0,1,100
1067,6401,0,306,0,470,0,1,0,1,100
1068,6402,0,306,0,460,0,1,0,1,100
1069,6401,0,306,0,470,0,1,0,1,100
1070,6401,0,306,0,470,0,1,0,1,100
1071,6401,0,306,0,470,0,1,0,1,100
1072,6401,0,306,0,470,0,1,0,1,100
1073,6403,0,280,0,658,0,1,0,1,304
1074,6403,0,280,0,658,0,1,0,1,304
1075,6403,0,280,0,658,0,1,0,1,304
1076,6404,0,306,0,450,0,1,0,1,100
1077,6403,0,280,0,658,0,1,0,1,304
1078,6403,0,280,0,658,0,1,0,1,304
1079,6403,0,280,0,658,0,1,0,1,304
1080,6403,0,280,0,658,0,1,0,1,304
1081,6403,0,280,0,658,0,1,0,1,304
1082,6403,0,280,0,658,0,1,0,1,304
1083,6403,0,280,0,658,0,1,0,1,304
1084,6403,0,280,0,658,0,1,0,1,304
1085,6402,0,306,0,460,0,1,0,1,100
1086,6404,0,306,0,450,0,1,0,1,100
1087,6389,0,306,1,427,1,0,0,1,100
1088,6389,0,306,1,427,1,0,0,1,100
1089,6402,0,306,0,460,0,1,0,1,100
1090,6402,0,306,0,460,0,1,0,1,100
1091,6404,0,306,0,450,0,1,0,1,100
1092,6404,0,306,0,450,0,1,0,1,100
1093,6402,0,306,0,460,0,1,0,1,100
1094,6404,0,306,0,450,0,1,0,1,100
1095,6404,0,306,0,450,0,1,0,1,100
1096,6405,0,306,0,440,0,1,0,1,100
1097,6405,0,306,0,440,0,1,0,1,100
1098,6405,0,306,0,440,0,1,0,1,100
1099,6405,0,306,0,440,0,1,0,1,100
1100,6402,0,306,0,460,0,1,0,1,100
1101,6405,0,306,0,440,0,1,0,1,100
1102,6404,0,306,0,450,0,1,0,1,100
1103,6404,0,306,0,450,0,1,0,1,100
1104,6404,0,306,0,450,0,1,0,1,100
1105,6405,0,306,0,440,0,1,0,1,100
1106,6404,0,306,0,450,0,1,0,1,100
1107,6405,0,306,0,440,0,1,0,1,100
1108,6405,0,306,0,440,0,1,0,1,100
1109,6405,0,306,0,440,0,1,0,1,100
1110,6406,0,306,0,418,0,1,0,1,100
1111,6406,0,306,0,418,0,1,0,1,100
1112,6406,0,306,0,418,0,1,0,1,100
1113,6406,0,306,0,418,0,1,0,1,100
1114,6406,0,306,0,418,0,1,0,1,100
1115,6406,0,306,0,418,0,1,0,1,100
1116,6406,0,306,0,418,0,1,0,1,100
1117,6406,0,306,0,418,0,1,0,1,100
1118,6406,0,306,0,418,0,1,0,1,100
1119,6407,0,306,0,420,0,1,0,1,100
1120,6407,0,306,0,420,0,1,0,1,100
1121,6408,0,306,0,410,0,1,0,1,100
1122,6407,0,306,0,420,0,1,0,1,100
1123,6407,0,306,0,420,0,1,0,1,100
1124,6409,0,306,1,421,1,0,0,1,100
1125,6409,0,306,1,421,1,0,0,1,100
1126,6407,0,306,0,420,0,1,0,1,100
1127,6414,0,294,0,300,0,1,0,1,304
1128,6406,0,306,0,418,0,1,0,1,100
1129,6409,0,306,1,421,1,0,0,1,100
1130,6409,0,306,1,421,1,0,0,1,100
1131,6409,0,306,1,421,1,0,0,1,100
1132,6409,0,306,1,421,1,0,0,1,100
1133,6407,0,306,0,420,0,1,0,1,100
1134,6409,0,306,1,421,1,0,0,1,100
1135,6409,0,306,1,421,1,0,0,1,100
1136,6409,0,306,1,421,1,0,0,1,100
1137,6409,0,306,1,421,1,0,0,1,100
1138,6408,0,306,0,410,0,1,0,1,100
1139,6407,0,306,0,420,0,1,0,1,100
1140,6409,0,306,1,421,1,0,0,1,100
1141,6409,0,306,1,421,1,0,0,1,100
1142,6408,0,306,0,410,0,1,0,1,100
1143,6409,0,306,1,421,1,0,0,1,100
1144,6408,0,306,0,410,0,1,0,1,100
1145,6408,0,306,0,410,0,1,0,1,100
1146,6420,0,306,0,400,0,1,0,1,100
1147,6420,0,306,0,400,0,1,0,1,100
1148,6408,0,306,0,410,0,1,0,1,100
1149,6408,0,306,0,410,0,1,0,1,100
1150,6420,0,306,0,400,0,1,0,1,100
1151,6420,0,306,0,400,0,1,0,1,100
1152,6384,0,306,1,426,1,0,0,1,100
1153,6420,0,306,0,400,0,1,0,1,100
1154,6398,0,280,0,330,0,1,0,1,304
1155,6420,0,306,0,400,0,1,0,1,100
1156,6422,0,280,1,426,1,0,0,1,304
1157,6423,0,331,1,420,1,0,0,1,304
1158,6423,0,331,1,420,1,0,0,1,304
1159,6424,0,331,1,425,1,0,0,1,304
1160,6424,0,331,1,425,1,0,0,1,304
1161,6424,0,331,1,425,1,0,0,1,304
1162,6423,0,331,1,420,1,0,0,1,304
1163,6423,0,331,1,420,1,0,0,1,304
1164,6420,0,306,0,400,0,1,0,1,100
1165,6423,0,331,1,420,1,0,0,1,304
1166,6423,0,331,1,420,1,0,0,1,304
1167,6423,0,331,1,420,1,0,0,1,304
1168,6422,0,280,1,426,1,0,0,1,304
1169,6409,0,306,1,421,1,0,0,1,100
1170,6409,0,306,1,421,1,0,0,1,100
1171,6425,0,306,0,390,0,1,0,1,100
1172,6425,0,306,0,390,0,1,0,1,100
1173,6426,0,306,1,425,1,0,0,1,100
1174,6422,0,280,1,426,1,0,0,1,304
1175,6426,0,306,1,425,1,0,0,1,100
1176,6420,0,306,0,400,0,1,0,1,100
1177,6420,0,306,0,400,0,1,0,1,100
1178,6425,0,306,0,390,0,1,0,1,100
1179,6425,0,306,0,390,0,1,0,1,100
1180,6425,0,306,0,390,0,1,0,1,100
1181,6423,0,331,1,420,1,0,0,1,304
1182,6423,0,331,1,420,1,0,0,1,304
1183,6425,0,306,0,390,0,1,0,1,100
1184,6425,0,306,0,390,0,1,0,1,100
1185,6408,0,306,0,410,0,1,0,1,100
1186,6425,0,306,0,390,0,1,0,1,100
1187,6420,0,306,0,400,0,1,0,1,100
1188,6425,0,306,0,390,0,1,0,1,100
1189,6428,0,306,0,380,0,1,0,1,100
1190,6426,0,306,1,425,1,0,0,1,100
1191,6428,0,306,0,380,0,1,0,1,100
1192,6428,0,306,0,380,0,1,0,1,100
1193,6428,0,306,0,380,0,1,0,1,100
1194,6425,0,306,0,390,0,1,0,1,100
1195,6428,0,306,0,380,0,1,0,1,100
1196,6435,0,306,0,370,0,1,0,1,100
